,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('isEmpty == ""true""',)",1,"('size == ""0.0""',)",1,1.0,0.507973440158042,1.9686068619825423,492026559.8419579
1,"('size == ""0.0""',)",1,"('isEmpty == ""true""',)",1,1.0,0.507973440158042,1.9686068619825423,492026559.8419579
2,"('peek_obj_type_p == ""class java.lang.String""',)",1,"('isEmpty_p == ""True""',)",1,0.9830090901367768,0.507973440158042,1.9351584402344746,28.958221475162343
3,"('isEmpty_p == ""True""',)",1,"('peek_obj_type_p == ""class java.lang.String""',)",1,1.0,0.507973440158042,1.9351584402344746,483246446.79800254
4,"('peek_obj_type == ""emptyobject""',)",1,"('isEmpty == ""true""',)",1,1.0,0.507973440158042,1.9686068619825423,492026559.8419579
5,"('isEmpty == ""true""',)",1,"('peek_obj_type == ""emptyobject""',)",1,1.0,0.507973440158042,1.9686068619825423,492026559.8419579
6,"('peek_obj_type == ""emptyobject""', 'size == ""0.0""')",2,"('isEmpty == ""true""',)",1,1.0,0.507973440158042,1.9686068619825423,492026559.8419579
7,"('isEmpty == ""true""', 'size == ""0.0""')",2,"('peek_obj_type == ""emptyobject""',)",1,1.0,0.507973440158042,1.9686068619825423,492026559.8419579
8,"('isEmpty == ""true""', 'peek_obj_type == ""emptyobject""')",2,"('size == ""0.0""',)",1,1.0,0.507973440158042,1.9686068619825423,492026559.8419579
9,"('size == ""0.0""',)",1,"('isEmpty == ""true""', 'peek_obj_type == ""emptyobject""')",2,1.0,0.507973440158042,1.9686068619825423,492026559.8419579
10,"('peek_obj_type == ""emptyobject""',)",1,"('isEmpty == ""true""', 'size == ""0.0""')",2,1.0,0.507973440158042,1.9686068619825423,492026559.8419579
11,"('isEmpty == ""true""',)",1,"('peek_obj_type == ""emptyobject""', 'size == ""0.0""')",2,1.0,0.507973440158042,1.9686068619825423,492026559.8419579
12,"('size_p == ""0""',)",1,"('isEmpty_p == ""True""',)",1,1.0,0.507973440158042,1.9686068619825423,492026559.8419579
13,"('isEmpty_p == ""True""',)",1,"('size_p == ""0""',)",1,1.0,0.507973440158042,1.9686068619825423,492026559.8419579
14,"('size == ""0.0""',)",1,"('peek_obj_type == ""emptyobject""',)",1,1.0,0.507973440158042,1.9686068619825423,492026559.8419579
15,"('peek_obj_type == ""emptyobject""',)",1,"('size == ""0.0""',)",1,1.0,0.507973440158042,1.9686068619825423,492026559.8419579
16,"('peek_obj_type_p == ""class java.lang.String""', 'size_p == ""0""')",2,"('isEmpty_p == ""True""',)",1,1.0,0.507973440158042,1.9686068619825423,492026559.8419579
17,"('isEmpty_p == ""True""', 'size_p == ""0""')",2,"('peek_obj_type_p == ""class java.lang.String""',)",1,1.0,0.507973440158042,1.9351584402344746,483246446.79800254
18,"('isEmpty_p == ""True""', 'peek_obj_type_p == ""class java.lang.String""')",2,"('size_p == ""0""',)",1,1.0,0.507973440158042,1.9686068619825423,492026559.8419579
19,"('size_p == ""0""',)",1,"('isEmpty_p == ""True""', 'peek_obj_type_p == ""class java.lang.String""')",2,1.0,0.507973440158042,1.9686068619825423,492026559.8419579
20,"('peek_obj_type_p == ""class java.lang.String""',)",1,"('isEmpty_p == ""True""', 'size_p == ""0""')",2,0.9830090901367768,0.507973440158042,1.9351584402344746,28.958221475162343
21,"('isEmpty_p == ""True""',)",1,"('peek_obj_type_p == ""class java.lang.String""', 'size_p == ""0""')",2,1.0,0.507973440158042,1.9686068619825423,492026559.8419579
22,"('peek_obj_type_p == ""class java.lang.String""',)",1,"('size_p == ""0""',)",1,0.9830090901367768,0.507973440158042,1.9351584402344746,28.958221475162343
23,"('size_p == ""0""',)",1,"('peek_obj_type_p == ""class java.lang.String""',)",1,1.0,0.507973440158042,1.9351584402344746,483246446.79800254
